sq_mt_built,sq_mt_useful,n_rooms,n_bathrooms,n_floors,sq_mt_allotment,floor,is_floor_under,rent_price,buy_price,buy_price_by_area,is_renewal_needed,is_new_development,built_year,has_central_heating,has_individual_heating,has_ac,has_fitted_wardrobes,has_lift,is_exterior,has_garden,has_pool,has_terrace,has_balcony,has_storage_room,is_accessible,has_green_zones,energy_certificate,has_parking,is_parking_included_in_price,parking_price,is_orientation_north,is_orientation_west,is_orientation_south,is_orientation_east,product,neighborhood
75,,3,1,,,bajo,1,816,170000,2267,0,,1970,,,0,0,0,,0,0,0,0,0,0,0,,0,,,,,,,piso,12
69,60,3,1,,,2,0,628,120600,1748,0,False,1961,,,0,0,0,,0,0,0,0,0,0,0,,0,,,,,,,piso,19
59,,2,1,,,3,0,823,172000,2915,0,False,,,,1,1,0,0,0,0,0,0,0,0,0,,0,,,,,,,piso,15
45,41,1,1,,,2,0,744,150000,3333,0,False,1993,0,1,1,0,1,1,0,0,0,0,0,0,0,,1,1,0,,,,,piso,18
92,,2,1,,,bajo,1,702,139000,1511,1,False,,0,1,0,0,0,1,0,0,0,0,0,0,0,,0,,,,,,,piso,12
60,55,2,1,,,bajo,1,561,105000,1750,0,False,,0,1,0,1,1,1,0,0,0,0,0,0,0,,0,,,0,0,1,0,piso,12
65,,2,1,,,3,0,617,118000,1815,0,False,,,,0,0,0,1,0,0,0,0,0,0,0,,0,,,,,,,piso,17
37,,1,1,,,,,634,122000,3297,0,False,,,,0,0,0,,0,0,0,0,0,0,0,,0,,,,,,,piso,18
65,58,3,1,,,2,0,604,115000,1769,0,,,,,0,0,,1,0,0,0,0,0,0,0,,0,,,,,,,piso,19
110,,2,1,,,5,0,1197,299000,2718,0,False,,1,0,0,1,1,1,0,0,1,0,1,1,1,,0,,,0,0,1,0,piso,14
64,,3,1,,,2,0,686,135000,2109,0,False,,0,1,0,1,0,1,0,0,1,0,0,0,0,,0,,,0,0,1,0,piso,18
114,,4,2,,,bajo,1,948,210000,1842,0,False,,,,0,1,1,1,0,0,0,0,1,1,0,,0,,,,,,,piso,18
72,68,3,1,,,3,0,658,128000,1778,0,False,1970,,,0,1,0,1,0,0,1,1,0,0,0,,0,,,0,1,0,0,piso,15
73,,2,1,,,5,0,634,122000,1671,0,False,1985,0,1,1,0,1,1,0,0,1,0,0,0,0,,0,,,1,0,0,0,piso,13
73,,1,1,,,6,0,1358,365000,5000,0,False,1960,0,1,1,1,1,1,0,0,1,0,0,0,0,,1,1,0,0,0,1,0,atico,15
75,,3,1,,,3,0,744,150000,2000,0,False,,0,1,0,0,0,1,0,0,0,0,1,0,0,,0,,,,,,,piso,18
73,,2,1,,,5,0,634,122000,1671,0,False,1980,0,1,1,1,1,1,0,0,1,1,0,1,0,,0,,,0,0,0,1,piso,13
77,58,2,1,,,1,0,738,148470,1928,0,False,,,,0,0,0,1,0,0,0,0,0,0,0,,0,,,,,,,piso,18
65,,3,1,,,3,0,777,159000,2446,0,False,,,,0,1,1,1,0,0,1,0,0,0,0,,0,,,,,,,piso,17
77,,3,1,,,3,0,823,172000,2234,0,False,,0,1,1,0,1,0,0,0,0,0,0,0,0,,0,,,,,,,piso,18
80,,2,2,,,2,0,1009,230000,2875,0,False,,0,1,1,1,1,1,0,1,0,0,0,1,0,,1,1,0,,,,,piso,17
53,,1,1,,,3,0,517,95000,1792,0,False,1965,0,1,1,1,,1,0,0,1,0,0,0,0,,0,,,,,,,piso,19
95,,3,2,,,2,0,634,122000,1284,0,False,,0,1,1,1,1,1,0,0,1,1,0,0,1,,0,,,0,0,1,0,piso,17
75,65,2,2,,,2,0,1197,299000,3987,0,False,,,,1,1,1,1,0,1,0,0,1,0,1,,1,1,0,,,,,piso,16
98,95,3,2,,,6,0,1161,285000,2908,0,False,,1,0,0,0,1,0,0,0,0,0,0,0,0,,0,,,0,0,1,0,piso,14
93,,3,2,,,1,0,964,215000,2312,0,False,2000,,,0,1,1,1,0,0,1,0,0,0,0,,0,,,0,0,1,0,piso,19
63,,2,1,,,2,0,666,130000,2063,0,False,1960,0,1,1,0,0,1,0,0,0,0,0,0,0,,0,,,0,0,0,1,piso,17
70,,1,1,,,7,0,1067,250000,3571,0,False,,0,1,0,1,1,1,0,1,1,0,1,0,1,,0,,,0,0,0,1,atico,16
93,,3,1,,,4,0,933,205000,2204,0,False,,,,0,0,1,1,0,0,1,0,0,0,1,,0,,,0,0,0,1,piso,17
84,78,3,1,,,bajo,1,901,195000,2321,0,False,,,,0,1,1,0,0,0,0,0,0,0,0,,0,,,,,,,piso,12
79,76,3,1,,,4,0,743,149900,1897,0,False,,0,1,1,1,0,0,0,0,1,0,0,0,0,,0,,,,,,,piso,13
127,,3,2,,,2,0,1292,337000,2654,0,False,,0,1,1,1,1,1,0,1,0,0,1,1,1,,1,1,0,0,0,0,1,piso,16
120,100,3,2,,,2,0,1143,278000,2317,0,False,,0,1,0,0,1,1,0,0,0,0,1,0,0,,1,1,0,0,1,0,1,piso,16
99,,2,2,,,2,0,1174,290000,2929,0,False,,,,1,1,1,1,0,1,0,0,1,0,1,,1,1,0,,,,,piso,16
72,57,1,1,,,1,0,901,195000,2708,0,False,,0,1,0,1,1,1,0,1,0,0,1,1,1,,1,1,0,,,,,piso,13
84,,3,1,,,bajo,1,744,150000,1786,0,False,,,,0,1,0,1,0,0,0,0,0,0,0,,0,,,,,,,piso,18
63,59,2,1,,,3,0,638,123000,1952,0,False,,,,0,1,0,1,0,0,0,0,0,0,0,,0,,,0,1,0,1,piso,18
65,,3,1,,,2,0,725,145000,2231,0,False,,0,1,0,0,0,1,0,0,1,0,0,0,0,,0,,,1,0,0,0,piso,13
54,,1,1,,,,,617,118000,2185,0,False,,,,0,0,0,,0,0,0,0,0,0,0,,0,,,,,,,piso,18
83,,3,2,,,bajo,1,777,159000,1916,1,False,,,,0,0,0,1,0,0,0,0,0,0,0,,0,,,,,,,piso,19
65,52,3,1,,,4,0,725,145000,2231,0,False,,0,1,1,0,1,1,0,0,1,0,0,0,0,,0,,,,,,,piso,12
79,73,3,1,,,1,0,773,158000,2000,0,False,1955,0,1,1,1,1,1,0,0,1,0,0,0,0,,0,,,0,1,0,1,piso,12
57,,2,1,,,bajo,1,702,139000,2439,0,False,1970,0,1,0,0,1,1,0,0,0,0,0,1,0,,0,,,1,0,0,0,piso,19
114,104,4,2,,,7,0,881,189000,1658,1,False,1970,0,1,0,1,1,1,0,0,1,0,0,0,0,,0,,,0,0,1,1,piso,12
96,80,3,1,,,,,997,226000,2354,0,,,,,0,0,,,0,0,0,0,0,0,0,,0,,,,,,,piso,14
55,50,1,1,,,3,0,833,175000,3182,0,False,2004,0,1,0,1,1,1,0,1,0,0,1,0,1,,1,1,0,,,,,piso,16
75,68,2,1,,,4,0,762,155000,2067,0,False,1961,0,1,1,1,0,0,0,0,0,0,0,0,0,,0,,,0,0,1,1,piso,17
98,,3,2,,,2,0,1081,255000,2602,0,True,,,,0,0,1,1,0,0,1,0,1,0,0,,1,1,0,,,,,piso,17
98,,3,2,,,1,0,1052,245000,2500,0,True,,,,0,0,1,1,0,0,1,0,1,0,0,,1,1,0,,,,,piso,17
65,59,2,1,,,4,0,561,105000,1615,1,False,1974,0,1,0,0,0,1,0,0,0,0,0,0,0,,0,,,,,,,piso,14
55,,2,1,,,1,0,579,109000,1982,0,False,,0,1,1,1,0,1,0,0,1,0,0,0,0,,0,,,0,0,1,0,piso,14
68,,2,1,,,bajo,1,666,130000,1912,0,False,1966,0,1,0,0,0,1,0,0,1,0,1,0,0,,0,,,,,,,piso,18
56,48,1,1,,,1,0,891,192000,3429,0,False,2008,0,1,1,1,1,1,0,1,0,0,1,0,1,,1,1,0,,,,,piso,16
95,90,3,2,,,3,0,613,117000,1232,0,False,,0,1,0,1,1,1,0,0,1,1,0,0,0,,0,,,,,,,piso,12
75,,3,1,,,2,0,816,170000,2267,0,False,,,,0,0,0,1,0,0,1,1,0,0,0,,0,,,,,,,piso,18
41,32,1,1,,,bajo,1,646,125000,3049,0,False,,,,1,1,1,1,0,0,0,0,0,0,0,,0,,,0,1,0,0,piso,14
53,,2,1,,,bajo,1,686,135000,2547,0,False,,0,1,1,0,1,1,0,0,0,0,0,0,0,,0,,,,,,,piso,18
100,,3,1,,,1,0,948,209900,2099,0,False,,0,1,0,1,1,1,0,0,1,0,0,0,0,,1,1,0,,,,,piso,17
87,,2,2,,,2,0,850,179900,2068,0,False,,0,1,0,1,1,1,0,0,1,0,0,1,0,,1,1,0,,,,,piso,17
80,,2,2,,,2,0,1066,249900,3124,0,False,2001,0,1,1,1,1,1,0,1,0,0,0,0,1,,1,1,0,0,0,0,1,piso,17
82,,3,1,,,1,0,780,160000,1951,0,False,,0,1,0,1,0,1,0,0,1,1,0,0,0,,0,,,0,0,0,1,piso,13
63,,2,1,,,3,0,780,160000,2540,0,False,1955,0,1,1,1,0,1,0,0,0,0,0,0,0,,0,,,0,0,1,0,piso,15
84,70,2,1,,,1,0,1094,260000,3095,0,,,,,0,0,,1,0,0,0,0,0,0,0,,0,,,,,,,piso,18
58,,2,1,,,2,0,662,129000,2224,0,False,1980,0,1,1,0,0,1,0,0,1,1,0,0,0,,0,,,1,0,0,0,piso,19
62,52,2,1,,,bajo,1,636,122500,1976,0,False,1978,0,1,0,0,0,1,0,0,0,0,0,0,0,,0,,,,,,,piso,18
75,,4,1,2,50,,0,1021,234000,3120,0,False,,0,1,0,0,,,0,0,1,0,0,0,0,,0,,,1,0,1,1,chalet adosado,19
51,,3,1,,,3,0,535,98990,1941,1,False,1970,,,1,0,0,,0,0,0,0,0,0,0,,0,,,,,,,piso,15
67,,3,1,,,3,0,705,140000,2090,1,False,1965,0,1,1,0,0,,0,0,1,0,0,0,0,,0,,,,,,,piso,15
94,82,3,1,,,3,0,725,145000,1543,0,False,,0,1,0,1,0,1,0,0,0,0,0,0,0,,0,,,,,,,piso,18
327,,5,2,,,bajo,1,994,225000,688,0,False,,,,0,0,1,1,0,0,0,0,1,0,0,,0,,,,,,,piso,18
160,,4,2,,,5,0,1094,260000,1625,0,,1991,,,0,0,1,0,0,0,0,0,0,0,0,,0,,,,,,,duplex,19
63,,3,1,,,bajo,1,475,86000,1365,0,False,,,,0,0,0,1,0,0,0,0,0,0,0,,0,,,,,,,piso,12
106,,4,2,,,1,0,1416,390000,3679,0,False,1962,1,0,1,1,1,1,0,0,1,1,0,1,1,,0,,,1,0,0,1,piso,19
52,,2,1,,,bajo,1,321,55000,1058,1,False,1958,,,0,0,0,1,0,0,0,0,0,0,0,,0,,,,,,,piso,12
79,,2,1,,,4,0,777,159000,2013,0,,1964,0,1,1,0,,1,0,0,0,1,0,0,0,,0,,,,,,,piso,15
79,70,3,1,,,1,0,769,157000,1987,0,False,1965,0,1,0,0,0,1,0,0,1,0,0,0,0,,0,,,,,,,piso,17
79,71,2,1,,,6,0,1115,267500,3386,0,False,1973,1,0,1,1,1,1,0,0,1,0,0,1,1,,0,,,1,0,0,1,piso,14
59,,3,1,,,bajo,1,666,130000,2203,1,False,1958,,,0,0,0,1,0,0,1,0,0,0,0,,0,,,0,0,0,1,piso,12
60,55,2,1,,,bajo,1,494,90000,1500,0,False,1962,0,1,0,0,1,1,0,0,0,0,0,0,0,,0,,,0,0,0,1,piso,13
89,82,2,1,,,1,0,744,150000,1685,0,False,1972,0,1,1,1,,1,0,0,1,1,0,0,0,,0,,,,,,,piso,18
54,40,2,1,,,4,0,561,105000,1944,1,False,1960,0,1,0,0,0,1,0,0,0,0,0,0,0,,0,,,0,1,0,0,piso,19
80,,3,1,,,bajo,1,994,225000,2812,1,False,2002,0,1,0,1,1,1,0,0,1,0,0,0,0,,0,,,0,1,0,0,piso,14
50,40,2,1,,,1,0,494,90000,1800,1,False,,,,0,0,0,1,0,0,0,0,1,0,0,,0,,,0,1,0,0,piso,17
73,65,2,1,,,2,0,784,161000,2205,0,False,1980,0,1,0,0,0,1,0,0,0,0,0,0,0,,0,,,0,0,1,1,piso,19
73,65,3,1,,,1,0,702,139000,1904,0,False,1974,0,1,0,0,0,1,0,0,0,0,0,0,0,,0,,,0,1,0,1,piso,15
114,98,4,2,,,bajo,1,682,134000,1175,0,False,1989,,,0,1,1,1,0,0,1,0,0,1,0,,0,,,0,0,1,0,piso,12
70,,3,1,,,2,0,740,149000,2129,0,False,1960,0,1,0,1,1,1,0,0,1,0,0,1,0,,0,,,0,0,1,1,piso,14
54,,2,1,,,3,0,583,109900,2035,0,,,,,0,0,0,,0,0,0,0,0,0,0,,0,,,,,,,piso,17
66,55,3,1,,,3,0,705,140000,2121,1,False,1965,0,1,0,0,0,1,0,0,1,0,0,0,0,,0,,,,,,,piso,15
58,,2,1,,,2,0,674,132000,2276,0,False,1960,0,1,0,0,,1,0,0,0,0,0,0,0,,0,,,0,0,1,1,piso,19
62,57,3,1,,,bajo,1,521,96000,1548,1,False,1969,0,1,1,0,0,,0,0,0,0,0,0,0,,0,,,0,1,0,0,piso,19
53,50,2,1,,,bajo,1,528,97500,1840,0,False,1960,0,1,0,0,0,1,0,0,0,0,0,0,0,,0,,,0,1,1,0,piso,12
55,,2,1,,,,,739,148800,2705,0,,,,,0,0,1,,0,0,1,0,0,0,0,,0,,,,,,,piso,18
130,117,3,2,,,4,0,1553,450000,3462,0,False,2005,0,1,1,1,1,1,0,1,1,0,1,1,1,,1,1,0,0,0,1,0,atico,16
270,,3,2,,,,,1238,315000,1167,0,False,1967,,,0,0,0,,0,0,0,0,0,0,0,,0,,,,,,,piso,19
77,70,3,1,,,1,0,705,140000,1818,0,False,,0,1,0,1,0,1,0,0,1,0,0,0,0,,0,,,,,,,piso,17
55,46,1,1,,,2,0,798,165000,3000,0,False,1995,0,1,1,1,1,1,0,0,0,0,0,0,0,,0,,,1,0,0,1,piso,15
71,65,2,1,,,1,0,666,130000,1831,0,False,,0,1,0,0,0,1,0,0,0,0,0,0,0,,0,,,,,,,piso,19
72,,3,1,,,3,0,751,152000,2111,0,False,,,,0,0,0,1,0,0,0,0,0,0,0,,0,,,,,,,piso,17
60,50,2,1,,,2,0,697,137900,2298,0,False,1970,0,1,1,0,0,1,0,0,0,0,0,0,0,,0,,,1,0,1,0,piso,13
54,45,3,1,,,4,0,667,130200,2411,0,False,,,,0,0,0,,0,0,0,0,0,0,0,,0,,,,,,,piso,17
58,,3,1,,,2,0,604,115000,1983,0,,,,,0,0,,,0,0,0,0,0,0,0,,0,,,,,,,piso,19
121,,3,2,,,3,0,1225,310000,2562,0,False,,0,1,1,1,1,1,0,1,0,0,0,0,1,,1,1,0,0,0,1,1,piso,17
68,60,3,1,,,3,0,666,130000,1912,0,False,1965,0,1,0,0,0,1,0,0,0,0,0,0,0,,0,,,,,,,piso,18
133,104,4,2,,,2,0,1393,380000,2857,0,False,2002,0,1,1,1,1,1,0,1,0,0,1,1,1,,1,1,0,1,0,0,0,piso,12
53,40,0,1,,,3,0,654,127000,2396,0,False,2000,,,1,1,1,1,0,0,0,0,0,0,0,,0,,,0,0,1,0,estudio,18
66,,2,1,,,3,0,813,169000,2561,0,False,,,,0,0,0,1,0,0,0,0,0,0,0,,0,,,,,,,duplex,12
66,,2,1,,,1,0,813,169000,2561,0,False,,,,0,0,0,1,0,0,0,0,0,0,0,,0,,,,,,,piso,12
83,,3,1,,,bajo,1,777,159000,1916,1,False,,,,0,0,0,1,0,0,1,0,0,0,0,,0,,,,,,,piso,19
69,,3,1,,,2,0,628,120600,1748,0,False,,0,1,0,1,0,1,0,0,1,0,0,0,0,,0,,,0,0,1,0,piso,19
70,58,2,1,,,2,0,682,134000,1914,0,False,1950,0,1,1,0,0,1,0,0,0,0,0,0,0,,0,,,1,1,1,0,piso,15
72,,3,1,,,bajo,1,725,145000,2014,0,False,,,,0,0,0,1,0,0,0,0,1,0,0,,0,,,,,,,piso,17
103,,3,2,,,bajo,1,897,194000,1883,0,False,,0,1,0,1,0,1,0,0,0,0,0,1,0,,0,,,0,0,1,0,piso,19
61,49,3,1,,,3,0,669,130700,2143,1,False,1966,,,0,1,0,1,0,0,0,0,0,0,0,,0,,,,,,,piso,12
35,,1,1,,,bajo,1,517,95000,2714,0,False,,,,1,0,0,1,0,0,0,0,0,0,0,,0,,,,,,,piso,18
142,114,5,3,,,4,0,1370,370000,2606,1,False,1975,1,0,0,1,1,1,0,0,0,1,0,0,0,,1,1,0,,,,,piso,19
79,65,3,1,,,3,0,654,127000,1608,0,False,1963,,,0,1,0,1,0,0,1,1,0,0,0,,0,,,0,1,0,1,piso,15
83,,4,1,,,4,0,682,134000,1614,0,,1964,,,0,0,,,0,0,0,0,0,0,0,,0,,,,,,,piso,17
80,75,3,1,,,1,0,686,135000,1688,1,False,,0,1,0,0,1,0,0,0,1,0,0,0,1,,0,,,0,0,1,0,piso,12
72,,3,1,,,1,0,650,126000,1750,0,False,,,,0,0,0,1,0,0,0,0,0,0,0,,0,,,,,,,piso,19
76,66,3,1,,,3,0,823,172000,2263,0,False,1960,0,1,1,1,1,1,0,0,0,0,0,0,0,,0,,,1,0,1,0,piso,18
62,59,3,1,,,2,0,625,120000,1935,0,False,1967,0,1,0,1,0,1,0,0,1,0,0,0,0,,0,,,0,0,0,1,piso,17
74,68,3,1,,,2,0,702,139000,1878,0,False,1964,0,1,0,0,0,1,0,0,0,1,0,0,0,,0,,,0,1,0,1,piso,15
95,85,3,1,,,3,0,802,166000,1747,0,False,1964,0,1,0,1,1,1,0,0,0,0,0,0,0,,0,,,0,0,0,1,piso,12
90,80,3,2,,,3,0,851,180000,2000,0,False,1989,0,1,1,0,0,1,0,0,1,0,0,0,1,,1,1,0,,,,,piso,15
70,60,1,1,,,2,0,917,200000,2857,0,False,1964,0,1,1,0,0,1,0,0,1,1,1,0,0,,0,,,0,1,0,1,duplex,15
70,,3,1,,,5,0,666,130000,1857,1,False,1972,,,0,0,0,1,0,0,1,0,0,0,0,,0,,,,,,,piso,19
60,,2,1,,,2,0,780,160000,2667,0,False,,0,1,1,1,0,1,0,0,1,0,0,0,0,,0,,,0,0,1,1,piso,19
70,65,3,1,,,3,0,535,99000,1414,1,False,1958,0,1,0,1,0,1,0,0,1,0,0,0,0,,0,,,,,,,piso,12
70,63,3,1,,,2,0,602,114500,1636,1,False,1955,0,1,1,0,0,1,0,0,1,0,0,0,0,,0,,,,,,,piso,12
52,,1,1,,,2,0,777,159000,3058,0,True,,,,0,0,1,1,0,0,0,0,0,0,0,,0,,,,,,,piso,18
67,53,3,1,,,,,678,133070,1986,0,,,,,0,0,1,,0,0,0,0,0,0,0,,0,,,,,,,piso,17
48,38,3,1,,,,,566,106170,2212,0,,,,,0,0,0,,0,0,0,0,0,0,0,,0,,,,,,,piso,18
77,57,2,1,,,,,738,148470,1928,0,,,,,0,0,0,,0,0,0,0,0,0,0,,0,,,,,,,piso,18
87,,3,1,,,3,0,798,165000,1897,0,False,,0,1,0,1,1,1,0,0,1,0,0,1,0,,0,,,,,,,piso,12
56,,3,1,,,bajo,1,692,136570,2439,1,False,1968,,,0,0,0,1,0,0,0,0,0,0,0,,0,,,,,,,piso,18
54,,2,1,,,,,583,109900,2035,0,,,,,0,0,0,,0,0,1,0,0,0,0,,0,,,,,,,piso,17
85,,3,1,,,1,0,833,175000,2059,0,False,,0,1,1,0,0,1,0,0,0,0,0,0,0,,0,,,,,,,piso,18
95,80,2,2,,,3,0,1213,305000,3211,0,False,2007,0,1,0,1,1,1,0,0,1,0,1,0,0,,0,,,,,,,atico,15
48,,2,1,,,bajo,1,494,90000,1875,1,False,,,,0,0,0,1,0,0,1,0,0,1,0,,0,,,1,0,1,0,piso,18
71,,3,1,,,2,0,650,126000,1775,0,False,,,,0,0,0,1,0,0,1,0,0,0,0,,0,,,,,,,piso,17
70,,2,2,,,4,0,1172,289000,4129,0,False,,0,1,1,1,1,1,0,0,0,0,0,0,0,,0,,,1,0,0,1,piso,14
49,47,2,1,,,bajo,1,725,145000,2959,1,False,1930,,,0,0,0,1,0,0,0,0,0,0,0,,0,,,,,,,piso,14
59,41,1,1,,,5,0,884,190000,3220,0,False,1999,0,1,1,1,1,1,0,1,1,0,0,0,0,,0,,,0,1,0,0,atico,17
59,49,1,1,,,1,0,604,115000,1949,0,False,1966,0,1,1,0,0,1,0,0,1,0,0,0,0,,0,,,1,0,1,0,piso,19
78,,2,1,,,1,0,1161,285000,3654,0,False,,,,1,1,1,1,0,1,0,0,1,0,1,,1,1,0,,,,,piso,16
62,53,2,1,,,bajo,1,690,136000,2194,0,False,,0,1,0,1,0,1,0,0,0,0,0,0,0,,0,,,0,0,0,1,piso,15
74,,2,2,,,bajo,1,798,165000,2230,0,False,,,,1,0,0,1,0,0,1,0,0,0,0,,0,,,1,1,1,0,piso,13
112,104,3,2,,,5,0,1108,265000,2366,0,False,1964,1,0,0,1,1,1,0,0,1,0,0,0,0,,0,,,,,,,atico,18
60,50,2,1,,,2,0,702,139000,2317,0,False,1950,0,1,1,0,0,1,0,0,0,0,0,0,0,,0,,,0,0,1,1,piso,19
85,,2,1,,,bajo,1,1169,288000,3388,0,False,2021,0,1,1,1,1,1,0,1,1,1,1,1,1,,0,,,,,,,piso,15
72,,2,1,,,2,0,686,135000,1875,0,False,,,,0,0,1,1,0,0,0,0,0,0,0,,0,,,,,,,piso,12
62,55,2,1,,,2,0,686,135000,2177,0,False,1984,0,1,0,0,1,1,0,0,0,0,0,0,0,,0,,,,,,,piso,17
74,,1,1,,,3,0,901,195000,2635,0,False,2007,0,1,1,1,1,1,0,0,1,0,0,0,0,,0,,,0,1,0,0,piso,19
75,,3,1,,,2,0,744,150000,2000,0,False,1966,0,1,0,0,0,1,0,0,0,1,0,0,0,,0,,,0,0,1,0,piso,13
452,451,4,4,3,,,0,1966,630000,1394,1,False,1983,0,1,0,0,,,0,0,1,1,1,0,0,,1,1,0,,,,,casa o chalet,14
60,55,3,1,,,entreplanta exterior,1,802,166000,2767,0,False,1965,1,0,0,0,0,1,0,0,0,0,0,0,1,,0,,,,,,,piso,14
90,85,3,2,,,1,0,1170,288486,3205,0,False,,,,1,1,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,1,0,piso,15
82,,2,2,,,1,0,1035,239000,2915,0,False,2002,0,1,1,1,1,1,0,1,0,1,1,1,1,,1,1,0,,,,,piso,12
146,,4,2,,,2,0,1621,480000,3288,0,False,2003,0,1,1,1,1,1,0,1,1,0,1,1,1,,1,1,0,1,1,0,1,piso,15
103,,3,1,,,3,0,982,221000,2146,0,False,,0,1,0,1,0,1,0,0,1,0,0,0,0,,0,,,0,0,1,0,piso,14
240,220,4,2,,,2,0,1485,420000,1750,0,False,1995,0,1,0,0,0,1,0,1,0,0,0,0,1,,1,1,0,,,,,atico,17
74,,3,1,,,1,0,744,150000,2027,0,False,1955,0,1,0,1,1,1,0,0,0,0,0,0,0,,0,,,,,,,piso,12
98,83,3,1,,,1,0,851,180000,1837,0,False,1965,0,1,0,1,0,1,0,0,1,0,0,0,0,,0,,,,,,,piso,19
170,,5,3,,,1,0,1416,389800,2293,0,False,,0,1,0,1,1,1,0,0,1,0,0,0,0,,1,1,0,,,,,piso,17
95,82,2,2,,,3,0,1213,305000,3211,0,,,,,0,1,1,,0,1,1,0,1,0,0,,0,,,,,,,piso,15
65,60,3,1,,,1,0,658,128000,1969,1,False,1969,0,1,0,0,0,1,0,0,0,1,0,0,0,,0,,,0,0,1,0,piso,15
55,52,2,2,,,bajo,1,625,120000,2182,0,False,,0,1,1,1,0,1,0,0,0,0,0,0,0,,0,,,,,,,piso,18
60,,2,1,,,1,0,604,115000,1917,0,False,,0,1,1,0,,,0,0,0,0,0,0,0,,0,,,,,,,piso,15
124,,4,2,,,,,1018,233000,1879,0,,,,,0,0,,,0,0,0,0,0,0,0,,0,,,,,,,piso,18
54,48,2,1,,,3,0,625,119900,2220,1,False,,,,0,0,1,1,0,0,0,0,0,0,0,,0,,,0,0,1,0,piso,17
70,61,3,1,,,1,0,583,110000,1571,0,False,,0,1,1,1,0,1,0,0,0,0,0,0,0,,0,,,,,,,piso,17
96,,2,2,,,3,0,1213,305000,3177,0,False,2007,,,1,1,1,1,0,1,1,1,1,0,1,,0,,,,,,,duplex,15
82,68,2,2,,,1,0,1035,239000,2915,0,False,2012,0,1,1,1,1,1,0,1,0,0,1,1,1,,1,1,0,0,1,1,0,piso,12
99,77,3,2,,,1,0,1052,245000,2475,0,False,,,,0,1,1,1,0,0,0,0,1,0,0,,1,1,0,1,0,0,0,piso,17
86,80,3,1,,,4,0,780,160000,1860,0,False,1964,0,1,0,0,0,1,0,0,1,0,0,0,0,,0,,,,,,,piso,12
100,,3,1,,,4,0,658,128000,1280,1,False,,,,0,0,0,1,0,0,1,0,0,0,0,,0,,,,,,,piso,17
62,59,3,1,,,2,0,744,150000,2419,0,False,1967,0,1,1,1,0,0,0,0,1,0,0,0,0,,0,,,,,,,piso,17
74,,3,1,,,1,0,666,130000,1757,1,False,1968,0,1,0,0,0,1,0,0,1,0,0,0,0,,0,,,0,1,1,0,piso,17
120,,4,1,2,,,0,1140,277000,2308,0,False,,0,1,1,0,,,0,0,1,0,1,0,0,,0,,,0,1,1,1,chalet adosado,19
85,80,3,2,,,entreplanta exterior,1,762,155000,1824,1,False,1979,0,1,0,1,1,1,0,0,1,0,0,1,1,,0,,,,,,,piso,15
92,,2,1,,,1,0,744,150000,1630,0,False,,0,1,1,1,1,1,0,0,0,0,0,0,0,,0,,,,,,,piso,12
59,55,3,1,,,3,0,964,215000,3644,0,False,1957,0,1,1,0,0,1,0,0,0,0,0,0,0,,0,,,0,0,0,1,piso,15
74,,3,1,,,2,0,813,169000,2284,0,False,1947,0,1,1,1,0,1,0,0,0,0,0,0,0,,0,,,,,,,piso,19
70,65,3,1,,,3,0,629,121000,1729,0,False,,,,1,1,0,1,0,0,1,0,0,0,0,,1,0,17000,0,1,0,1,piso,18
66,60,2,1,,,2,0,648,125500,1902,0,False,,0,1,1,1,0,1,0,0,1,0,0,0,0,,0,,,,,,,piso,17
105,99,3,2,,,3,0,1508,430000,4095,0,False,2005,0,1,1,1,1,1,0,1,1,0,1,1,1,,1,1,0,0,0,0,1,piso,19
51,,2,1,,,semi-sotano interior,1,471,85000,1667,1,False,1966,,,0,1,0,0,0,0,1,0,0,0,0,,0,,,1,0,0,0,piso,17
100,,2,2,,,bajo,1,897,194000,1940,0,False,,,,0,0,0,1,0,0,0,0,0,0,0,,0,,,,,,,piso,19
120,,3,2,,,1,0,1159,284000,2367,0,False,2003,0,1,1,1,1,1,0,1,0,0,1,1,1,,0,,,0,0,0,1,piso,17
71,,3,1,,,2,0,625,120000,1690,1,False,1970,0,1,1,0,0,1,0,0,1,0,0,0,0,,0,,,1,0,1,0,piso,13
110,,2,2,,,4,0,1052,245000,2227,0,False,1999,0,1,1,1,1,1,0,0,1,0,1,1,0,,1,1,0,0,0,1,0,atico,17
89,,3,1,,,2,0,604,115000,1292,1,False,,,,0,0,0,1,0,0,0,0,0,0,0,,0,,,,,,,piso,18
60,54,3,1,,,1,0,744,150000,2500,0,False,1961,0,1,1,1,1,1,0,0,0,0,0,0,0,,0,,,1,1,0,0,piso,15
58,,2,1,,,1,0,617,118000,2034,0,False,1972,0,1,0,0,0,1,0,0,0,1,0,0,0,,0,,,0,1,1,0,piso,19
105,90,3,2,,,3,0,705,139900,1332,0,False,1986,,,1,0,1,1,0,0,1,1,0,0,0,,0,,,0,0,0,1,piso,12
70,,2,1,,,3,0,517,95000,1357,0,False,,0,1,0,1,0,1,0,0,0,0,0,0,0,,0,,,,,,,piso,12
72,,2,1,,,2,0,894,193000,2681,0,False,1963,0,1,0,1,1,1,0,0,0,0,0,0,0,,0,,,0,1,0,0,piso,14
