sq_mt_built,n_bathrooms,n_rooms,rent_price,n_bathrooms,sq_mt_built,buy_price_by_area,has_garden,has_pool,neighborhood,has_pool,buy_price
76.0,1.0,3,758,1.0,76.0,2026,0,0,67,0,154000
75.0,1.0,3,686,1.0,75.0,1800,0,0,66,0,135000
75.0,1.0,3,721,1.0,75.0,1920,0,0,66,0,144000
109.0,2.0,3,1195,2.0,109.0,2734,0,0,69,0,298000
69.0,1.0,3,994,1.0,69.0,3261,0,0,71,0,225000
73.0,1.0,3,583,1.0,73.0,1507,0,0,66,0,110000
78.0,1.0,2,1169,1.0,78.0,3692,0,0,69,0,288000
95.0,2.0,2,1346,2.0,95.0,3789,0,1,69,1,360000
67.0,1.0,3,740,1.0,67.0,2224,0,0,66,0,149000
62.0,1.0,2,650,1.0,62.0,2032,0,0,68,0,126000
45.0,1.0,3,666,1.0,45.0,2889,0,0,70,0,130000
140.0,2.0,4,1485,2.0,140.0,3000,0,0,67,0,420000
107.0,2.0,3,1358,2.0,107.0,3411,0,0,69,0,365000
140.0,3.0,4,1610,3.0,140.0,3393,0,0,71,0,475000
57.0,1.0,1,784,1.0,57.0,2825,0,0,69,0,161000
70.0,1.0,2,1024,1.0,70.0,3357,0,0,70,0,235000
75.0,1.0,3,1064,1.0,75.0,3320,0,0,69,0,249000
70.0,1.0,3,861,1.0,70.0,2614,0,0,69,0,183000
100.0,2.0,3,1094,2.0,100.0,2600,0,0,69,0,260000
115.0,3.0,3,1370,3.0,115.0,3217,0,0,69,0,370000
90.0,2.0,2,1275,2.0,90.0,3667,0,1,69,1,330000
84.0,1.0,3,897,1.0,84.0,2310,0,0,67,0,194000
140.0,2.0,4,1370,2.0,140.0,2643,0,0,69,0,370000
69.0,1.0,3,666,1.0,69.0,1884,0,0,68,0,130000
56.0,1.0,2,654,1.0,56.0,2268,0,0,66,0,127000
87.0,2.0,3,910,2.0,87.0,2276,0,0,67,0,198000
62.0,1.0,2,851,1.0,62.0,2903,0,0,70,0,180000
53.0,1.0,2,1038,1.0,53.0,4528,0,0,70,0,240000
101.0,2.0,3,574,2.0,101.0,1069,0,0,69,0,108000
53.0,1.0,2,662,1.0,53.0,2434,0,0,69,0,129000
65.0,1.0,3,621,1.0,65.0,1831,0,0,71,0,119000
74.0,1.0,3,702,1.0,74.0,1878,0,0,69,0,139000
52.0,1.0,1,798,1.0,52.0,3173,0,0,70,0,165000
59.0,1.0,2,499,1.0,59.0,1542,0,0,66,0,91000
59.0,2.0,0,649,2.0,59.0,2134,0,0,69,0,125900
52.0,1.0,2,686,1.0,52.0,2596,0,0,70,0,135000
95.0,1.0,3,809,1.0,95.0,1768,0,0,69,0,168000
58.0,1.0,2,662,1.0,58.0,2224,0,0,66,0,129000
80.0,1.0,3,780,1.0,80.0,2000,0,0,67,0,160000
51.0,1.0,3,648,1.0,51.0,2463,0,0,68,0,125599
75.0,1.0,2,833,1.0,75.0,2333,0,0,66,0,175000
36.0,1.0,0,646,1.0,36.0,3472,0,1,69,1,125000
50.0,1.0,1,874,1.0,50.0,3740,0,1,69,1,187000
91.0,2.0,3,1270,2.0,91.0,3604,0,1,69,1,328000
80.0,2.0,2,1075,2.0,80.0,3162,0,1,69,1,253000
75.0,1.0,2,1009,1.0,75.0,3067,0,0,70,0,230000
61.0,1.0,3,813,1.0,61.0,2770,0,0,70,0,169000
78.0,1.0,2,705,1.0,78.0,1795,0,0,67,0,140000
97.0,2.0,3,1193,2.0,97.0,3063,0,0,68,0,297150
90.0,1.0,3,1094,1.0,90.0,2889,0,0,71,0,260000
79.0,1.0,3,910,1.0,79.0,2506,0,0,67,0,198000
66.0,1.0,3,798,1.0,66.0,2500,0,0,70,0,165000
90.0,2.0,2,1299,2.0,90.0,3778,0,1,69,1,340000
52.0,1.0,3,553,1.0,52.0,1981,0,0,69,0,103000
66.0,1.0,2,650,1.0,66.0,1909,0,0,66,0,126000
58.0,1.0,2,561,1.0,58.0,1810,0,0,69,0,105000
67.0,1.0,2,740,1.0,67.0,2224,0,0,67,0,149000
70.0,1.0,2,625,1.0,70.0,1714,0,0,67,0,120000
68.0,1.0,3,666,1.0,68.0,1912,0,0,66,0,130000
74.0,2.0,2,798,2.0,74.0,2230,0,0,69,0,165000
77.0,1.0,3,816,1.0,77.0,2206,0,0,67,0,169900
98.0,1.0,3,1009,1.0,98.0,2347,0,0,69,0,230000
90.0,2.0,3,1353,2.0,90.0,4033,0,0,71,0,363000
75.0,1.0,3,864,1.0,75.0,2453,0,0,66,0,184000
75.0,1.0,3,649,1.0,75.0,1679,0,0,69,0,125900
105.0,2.0,3,1553,2.0,105.0,4286,0,0,70,0,450000
75.0,1.0,3,1393,1.0,75.0,5067,0,1,70,1,380000
113.0,1.0,3,1038,1.0,113.0,2124,0,0,66,0,240000
133.0,2.0,4,1370,2.0,133.0,2782,0,0,67,0,370000
80.0,1.0,3,994,1.0,80.0,2812,0,0,67,0,225000
58.0,1.0,2,592,1.0,58.0,1931,0,0,67,0,112000
56.0,1.0,2,564,1.0,56.0,1884,0,0,68,0,105500
62.0,1.0,3,744,1.0,62.0,2419,0,0,69,0,150000
25.0,1.0,1,539,1.0,25.0,3996,0,0,70,0,99900
110.0,2.0,3,1197,2.0,110.0,2718,0,0,71,0,299000
48.0,1.0,1,654,1.0,48.0,2646,0,0,69,0,127000
56.0,1.0,2,658,1.0,56.0,2286,0,0,66,0,128000
65.0,1.0,2,650,1.0,65.0,1938,0,0,68,0,126000
101.0,1.0,4,979,1.0,101.0,2178,0,0,68,0,220000
75.0,1.0,3,923,1.0,75.0,2693,0,0,67,0,202000
73.0,1.0,3,851,1.0,73.0,2466,0,0,66,0,180000
55.0,1.0,1,833,1.0,55.0,3182,0,0,70,0,175000
63.0,1.0,2,979,1.0,63.0,3492,0,0,70,0,220000
54.0,1.0,1,565,1.0,54.0,1961,0,0,70,0,105892
87.0,2.0,3,910,2.0,87.0,2276,0,0,67,0,198000
60.0,1.0,3,625,1.0,60.0,2000,0,0,69,0,120000
30.0,1.0,0,539,1.0,30.0,3330,0,0,70,0,99900
110.0,1.0,3,1081,1.0,110.0,2318,0,0,67,0,255000
79.0,1.0,2,847,1.0,79.0,2266,0,0,66,0,179000
60.0,1.0,2,780,1.0,60.0,2667,0,0,67,0,160000
168.0,2.0,5,1439,2.0,168.0,2381,0,0,68,0,399999
99.0,1.0,3,1289,1.0,99.0,3394,0,0,71,0,336000
55.0,2.0,1,939,2.0,55.0,3764,0,0,70,0,207000
168.0,2.0,5,1439,2.0,168.0,2381,0,0,68,0,400000
80.0,1.0,3,762,1.0,80.0,1938,0,0,69,0,155000
78.0,1.0,3,798,1.0,78.0,2115,0,0,66,0,165000
82.0,2.0,2,1213,2.0,82.0,3720,0,1,69,1,305000
68.0,1.0,1,553,1.0,68.0,1515,0,0,66,0,103000
120.0,2.0,4,1094,2.0,120.0,2167,0,0,68,0,260000
114.0,1.0,3,1262,1.0,114.0,2851,0,1,67,1,325000
45.0,1.0,1,762,1.0,45.0,3444,0,0,70,0,155000
34.0,1.0,0,539,1.0,34.0,2938,0,0,70,0,99900
50.0,1.0,2,666,1.0,50.0,2600,0,0,66,0,130000
54.0,1.0,2,662,1.0,54.0,2389,0,0,69,0,129000
63.0,1.0,2,666,1.0,63.0,2063,0,0,66,0,130000
200.0,2.0,4,1473,2.0,200.0,2074,0,0,67,0,414900
56.0,1.0,2,583,1.0,56.0,1964,0,0,69,0,110000
44.0,1.0,1,766,1.0,44.0,3545,0,0,70,0,156000
66.0,1.0,3,705,1.0,66.0,2120,0,0,67,0,139900
114.0,2.0,4,1323,2.0,114.0,3070,0,0,70,0,350000
80.0,1.0,3,777,1.0,80.0,1988,0,0,69,0,159000
90.0,2.0,3,945,2.0,90.0,2322,0,0,69,0,209000
150.0,2.0,3,884,2.0,150.0,1267,0,0,66,0,190000
45.0,1.0,2,674,1.0,45.0,2933,0,0,67,0,132000
72.0,1.0,1,725,1.0,72.0,2014,0,0,70,0,145000
150.0,2.0,4,1846,2.0,150.0,3853,0,0,70,0,578000
41.0,1.0,0,798,1.0,41.0,4024,0,0,70,0,165000
120.0,2.0,4,1148,2.0,120.0,2333,0,0,66,0,280000
99.0,1.0,3,979,1.0,99.0,2222,0,0,67,0,220000
70.0,1.0,2,871,1.0,70.0,2657,0,0,67,0,186000
125.0,2.0,3,1405,2.0,125.0,3080,0,0,69,0,385000
80.0,1.0,0,837,1.0,80.0,2200,0,0,67,0,176000
49.0,1.0,1,816,1.0,49.0,3469,0,0,67,0,169999
65.0,1.0,1,948,1.0,65.0,3231,0,0,71,0,210000
57.0,1.0,1,813,1.0,57.0,2965,0,0,71,0,169000
70.0,1.0,2,1024,1.0,70.0,3357,0,0,70,0,235000
66.0,1.0,3,791,1.0,66.0,2470,0,0,70,0,163000
44.0,1.0,1,725,1.0,44.0,3295,0,0,70,0,145000
92.0,1.0,2,985,1.0,92.0,2413,0,0,71,0,222000
65.0,1.0,2,686,1.0,65.0,2077,0,0,67,0,135000
85.0,1.0,3,740,1.0,85.0,1753,0,0,69,0,149000
90.0,1.0,3,851,1.0,90.0,2000,0,0,71,0,180000
50.0,1.0,1,570,1.0,50.0,2140,0,0,67,0,107000
70.0,1.0,3,780,1.0,70.0,2286,0,0,66,0,160000
77.0,1.0,3,758,1.0,77.0,2000,0,0,66,0,154000
86.0,1.0,3,948,1.0,86.0,2442,0,0,70,0,210000
60.0,1.0,3,705,1.0,60.0,2333,0,0,69,0,140000
70.0,2.0,3,725,2.0,70.0,2071,0,0,67,0,145000
87.0,1.0,2,1050,1.0,87.0,2805,0,0,71,0,244000
90.0,1.0,3,1122,1.0,90.0,3000,0,0,69,0,270000
98.0,3.0,2,1135,3.0,98.0,2806,0,0,68,0,275000
102.0,3.0,3,1161,3.0,102.0,2794,0,0,68,0,285000
75.0,1.0,3,813,1.0,75.0,2253,0,0,70,0,169000
50.0,1.0,2,662,1.0,50.0,2580,0,0,66,0,129000
67.0,1.0,2,844,1.0,67.0,2657,0,0,67,0,178000
66.0,1.0,2,823,1.0,66.0,2606,0,0,70,0,172000
140.0,3.0,4,1485,3.0,140.0,3000,0,1,67,1,420000
60.0,1.0,3,851,1.0,60.0,3000,0,0,68,0,180000
95.0,1.0,2,1094,1.0,95.0,2737,0,0,70,0,260000
60.0,1.0,1,862,1.0,60.0,3058,0,0,68,0,183500
110.0,2.0,0,851,2.0,110.0,1636,0,1,70,1,180000
105.0,2.0,3,1146,2.0,105.0,2657,0,0,71,0,279000
130.0,2.0,4,1405,2.0,130.0,2962,0,0,71,0,385000
100.0,1.0,2,1200,1.0,100.0,3000,0,0,70,0,300000
60.0,1.0,3,851,1.0,60.0,3000,0,0,69,0,180000
115.0,2.0,4,1416,2.0,115.0,3391,0,0,71,0,390000
62.0,1.0,2,658,1.0,62.0,2065,0,0,67,0,128000
121.0,2.0,4,1416,2.0,121.0,3223,0,0,70,0,390000
55.0,1.0,2,773,1.0,55.0,2873,0,0,70,0,158000
110.0,2.0,3,1358,2.0,110.0,3318,0,1,69,1,365000
68.0,1.0,3,780,1.0,68.0,2353,0,0,70,0,160000
60.0,2.0,2,727,2.0,60.0,2425,0,0,67,0,145500
104.0,2.0,3,1323,2.0,104.0,3365,0,0,70,0,350000
96.0,2.0,3,973,2.0,96.0,2271,0,0,68,0,218000
98.0,1.0,2,1038,1.0,98.0,2449,0,0,67,0,240000
70.0,1.0,2,604,1.0,70.0,1643,0,0,70,0,115000
55.0,1.0,2,642,1.0,55.0,2255,0,0,68,0,124000
67.0,1.0,3,686,1.0,67.0,2015,0,0,66,0,135000
65.0,1.0,3,816,1.0,65.0,2615,0,0,70,0,170000
75.0,1.0,2,833,1.0,75.0,2333,0,0,66,0,175000
96.0,1.0,3,1169,1.0,96.0,3000,0,0,70,0,288000
46.0,1.0,2,600,1.0,46.0,2478,0,0,70,0,114000
35.0,1.0,1,604,1.0,35.0,3286,0,0,69,0,115000
75.0,1.0,3,1108,1.0,75.0,3533,0,0,70,0,265000
78.0,1.0,2,762,1.0,78.0,1987,0,0,70,0,155000
67.0,2.0,2,747,2.0,67.0,2254,0,0,66,0,151000
78.0,1.0,2,780,1.0,78.0,2051,0,0,67,0,160000
52.0,1.0,1,948,1.0,52.0,4038,0,0,68,0,210000
63.0,1.0,3,539,1.0,63.0,1587,0,0,69,0,100000
56.0,1.0,2,604,1.0,56.0,2054,0,0,67,0,115000
68.0,1.0,2,705,1.0,68.0,2059,0,0,70,0,140000
75.0,1.0,2,732,1.0,75.0,1960,0,0,67,0,147000
50.0,1.0,3,851,1.0,50.0,3600,0,0,69,0,180000
65.0,1.0,2,945,1.0,65.0,3215,0,0,67,0,209000
65.0,1.0,2,929,1.0,65.0,3138,0,0,67,0,204000
75.0,1.0,0,991,1.0,75.0,2987,0,0,67,0,224000
75.0,1.0,3,1006,1.0,75.0,3053,0,0,67,0,229000
80.0,1.0,3,1024,1.0,80.0,2938,0,0,67,0,235000
68.0,1.0,3,1009,1.0,68.0,3382,0,0,66,0,230000
125.0,1.0,3,1897,1.0,125.0,4800,0,0,70,0,600000
65.0,1.0,3,583,1.0,65.0,1692,0,0,66,0,110000
98.0,1.0,3,1108,1.0,98.0,2704,0,0,69,0,265000
75.0,1.0,2,985,1.0,75.0,2960,0,0,70,0,222000
72.0,1.0,3,813,1.0,72.0,2347,0,0,66,0,169000
42.0,1.0,1,480,1.0,42.0,2071,0,0,70,0,87000
70.0,1.0,2,933,1.0,70.0,2929,0,0,69,0,205000
90.0,1.0,3,1174,1.0,90.0,3222,0,0,70,0,290000
65.0,1.0,3,743,1.0,65.0,2306,0,0,70,0,149900
64.0,1.0,3,725,1.0,64.0,2266,0,0,66,0,145000
80.0,2.0,2,901,2.0,80.0,2438,0,0,67,0,195000
70.0,1.0,2,881,1.0,70.0,2700,0,0,70,0,189000
101.0,1.0,3,574,1.0,101.0,1069,0,0,69,0,108000
58.0,1.0,2,662,1.0,58.0,2224,0,0,69,0,129000
140.0,2.0,4,1555,2.0,140.0,3221,0,1,67,1,451000
105.0,2.0,4,1416,2.0,105.0,3714,0,0,70,0,390000
90.0,1.0,3,917,1.0,90.0,2222,0,0,67,0,200000
90.0,2.0,3,1038,2.0,90.0,2667,0,0,71,0,240000
180.0,2.0,5,1323,2.0,180.0,1944,0,0,69,0,350000
84.0,1.0,2,1035,1.0,84.0,2845,0,0,69,0,239000
75.0,1.0,3,780,1.0,75.0,2133,0,0,66,0,160000
75.0,1.0,2,833,1.0,75.0,2333,0,0,70,0,175000
64.0,1.0,2,1006,1.0,64.0,3578,0,0,70,0,229000
84.0,2.0,0,705,2.0,84.0,1667,0,0,67,0,140000
100.0,1.0,2,1416,1.0,100.0,3900,0,0,71,0,390000
105.0,1.0,3,1009,1.0,105.0,2190,0,0,71,0,230000
91.0,2.0,3,816,2.0,91.0,1868,0,0,71,0,170000
140.0,2.0,4,1553,2.0,140.0,3214,0,0,71,0,450000
220.0,2.0,5,1598,2.0,220.0,2136,0,0,67,0,470000
86.0,2.0,3,1213,2.0,86.0,3547,0,0,70,0,305000
72.0,1.0,3,682,1.0,72.0,1861,0,0,69,0,134000
91.0,1.0,2,985,1.0,91.0,2440,0,0,71,0,222000
67.0,1.0,3,725,1.0,67.0,2164,0,0,66,0,145000
70.0,1.0,2,579,1.0,70.0,1557,0,0,70,0,109000
59.0,2.0,1,649,2.0,59.0,2134,0,0,69,0,125900
62.0,1.0,3,744,1.0,62.0,2419,0,0,69,0,150000
65.0,1.0,2,650,1.0,65.0,1938,0,0,68,0,126000
80.0,2.0,3,964,2.0,80.0,2688,0,0,66,0,215000
103.0,2.0,4,1038,2.0,103.0,2330,0,0,67,0,240000
90.0,1.0,3,901,1.0,90.0,2167,0,0,66,0,195000
62.0,1.0,3,740,1.0,62.0,2403,0,0,66,0,149000
60.0,1.0,3,740,1.0,60.0,2483,0,0,70,0,149000
63.0,1.0,2,725,1.0,63.0,2302,0,0,71,0,145000
70.0,1.0,2,844,1.0,70.0,2543,0,0,70,0,178000
88.0,2.0,3,1243,2.0,88.0,3602,0,0,70,0,317000
78.0,1.0,2,539,1.0,78.0,1281,0,0,67,0,99900
83.0,1.0,3,976,1.0,83.0,2639,0,0,67,0,219000
128.0,2.0,3,1038,2.0,128.0,1875,0,0,71,0,240000
31.0,1.0,0,539,1.0,31.0,3223,0,0,70,0,99900
76.0,1.0,2,1038,1.0,76.0,3158,0,0,70,0,240000
75.0,1.0,3,638,1.0,75.0,1643,0,0,67,0,123200
60.0,1.0,2,780,1.0,60.0,2667,0,0,68,0,160000
58.0,1.0,2,809,1.0,58.0,2897,0,0,70,0,168000
70.0,1.0,1,868,1.0,70.0,2643,0,0,70,0,185000
70.0,2.0,3,740,2.0,70.0,2129,0,0,67,0,149000
50.0,1.0,2,600,1.0,50.0,2280,0,0,70,0,114000
148.0,3.0,4,1344,3.0,148.0,2426,0,0,68,0,359000
30.0,1.0,0,773,1.0,30.0,5267,0,0,70,0,158000
220.0,1.0,0,780,1.0,220.0,727,0,0,69,0,160000
82.0,1.0,3,795,1.0,82.0,2000,0,0,66,0,163999
60.0,1.0,2,910,1.0,60.0,3300,0,0,70,0,198000
52.0,1.0,2,548,1.0,52.0,1959,0,0,69,0,101890
66.0,1.0,2,666,1.0,66.0,1970,0,0,67,0,130000
41.0,1.0,3,539,1.0,41.0,2439,0,0,70,0,100000
71.0,1.0,3,625,1.0,71.0,1690,0,0,70,0,120000
66.0,1.0,2,666,1.0,66.0,1970,0,0,67,0,130000
41.0,1.0,3,539,1.0,41.0,2439,0,0,70,0,100000
30.0,1.0,0,539,1.0,30.0,3330,0,0,70,0,99900
80.0,1.0,3,702,1.0,80.0,1738,0,0,68,0,139000
128.0,2.0,4,910,2.0,128.0,1547,0,0,69,0,198000
42.0,1.0,2,798,1.0,42.0,3929,0,0,70,0,165000
65.0,1.0,3,666,1.0,65.0,2000,0,0,68,0,130000
70.0,1.0,3,744,1.0,70.0,2143,0,0,69,0,150000
79.0,2.0,4,861,2.0,79.0,2316,0,0,67,0,183000
50.0,1.0,2,809,1.0,50.0,3360,0,0,70,0,168000
71.0,1.0,3,625,1.0,71.0,1690,0,0,70,0,120000
44.0,1.0,1,646,1.0,44.0,2841,0,0,71,0,125000
39.0,1.0,0,682,1.0,39.0,3436,0,0,70,0,134000
96.0,2.0,3,973,2.0,96.0,2271,0,0,68,0,218000
61.0,1.0,3,744,1.0,61.0,2459,0,0,69,0,150000
66.0,1.0,2,666,1.0,66.0,1970,0,0,67,0,130000
87.0,1.0,3,933,1.0,87.0,2356,0,0,67,0,205000
95.0,1.0,3,780,1.0,95.0,1684,0,0,70,0,159999
57.0,1.0,2,646,1.0,57.0,2193,0,0,70,0,125000
80.0,1.0,3,762,1.0,80.0,1938,0,0,66,0,155000
48.0,1.0,2,561,1.0,48.0,2188,0,0,67,0,105000
63.0,1.0,3,655,1.0,63.0,2020,0,0,69,0,127260
102.0,1.0,4,979,1.0,102.0,2157,0,0,68,0,220000
94.0,2.0,3,1094,2.0,94.0,2766,0,0,66,0,260000
63.0,1.0,2,646,1.0,63.0,1984,0,0,70,0,125000
60.0,1.0,2,705,1.0,60.0,2333,0,0,66,0,140000
80.0,1.0,3,881,1.0,80.0,2362,0,0,66,0,189000
120.0,1.0,3,1119,1.0,120.0,2242,0,0,66,0,269000
55.0,1.0,1,851,1.0,55.0,3273,0,0,70,0,180000
50.0,1.0,3,539,1.0,50.0,2000,0,0,70,0,100000
260.0,3.0,4,2479,3.0,260.0,3458,0,0,70,0,899000
50.0,1.0,2,702,1.0,50.0,2780,0,0,66,0,139000
64.0,1.0,3,539,1.0,64.0,1561,0,0,67,0,99900
67.0,1.0,3,1032,1.0,67.0,3552,0,0,69,0,238000
100.0,2.0,3,1122,2.0,100.0,2700,0,0,70,0,270000
47.0,1.0,2,901,1.0,47.0,4149,0,0,70,0,195000
78.0,1.0,3,847,1.0,78.0,2295,0,0,69,0,179000
80.0,1.0,3,868,1.0,80.0,2312,0,0,67,0,185000
70.0,1.0,3,813,1.0,70.0,2414,0,0,67,0,169000
130.0,2.0,3,1346,2.0,130.0,2769,0,0,67,0,360000
107.0,2.0,4,1009,2.0,107.0,2150,0,0,67,0,230000
60.0,1.0,2,868,1.0,60.0,3083,0,0,69,0,185000
77.0,1.0,3,913,1.0,77.0,2584,0,0,69,0,199000
59.0,1.0,2,776,1.0,59.0,2693,0,0,69,0,158900
75.0,1.0,3,698,1.0,75.0,1840,0,0,67,0,138000
61.0,1.0,3,948,1.0,61.0,3443,0,0,70,0,210000
88.0,1.0,3,884,1.0,88.0,2159,0,0,67,0,190000
70.0,1.0,2,917,1.0,70.0,2857,0,0,66,0,200000
75.0,1.0,1,833,1.0,75.0,2333,0,0,67,0,175000
65.0,1.0,2,662,1.0,65.0,1985,0,0,67,0,129000
67.0,1.0,2,625,1.0,67.0,1791,0,0,67,0,120000
53.0,1.0,2,662,1.0,53.0,2434,0,0,69,0,129000
115.0,2.0,4,964,2.0,115.0,1870,0,0,66,0,215000
80.0,2.0,2,1038,2.0,80.0,3000,0,0,70,0,240000
67.0,1.0,3,686,1.0,67.0,2015,0,0,66,0,135000
54.0,1.0,2,662,1.0,54.0,2389,0,0,69,0,129000
75.0,1.0,3,823,1.0,75.0,2293,0,0,70,0,172000
93.0,1.0,3,976,1.0,93.0,2355,0,0,69,0,219000
110.0,2.0,4,1024,2.0,110.0,2136,0,0,69,0,235000
53.0,1.0,2,613,1.0,53.0,2208,0,0,67,0,117000
96.0,2.0,4,1108,2.0,96.0,2760,0,0,67,0,265000
75.0,1.0,2,702,1.0,75.0,1853,0,0,67,0,139000
104.0,3.0,3,1323,3.0,104.0,3365,0,0,70,0,350000
120.0,2.0,4,1174,2.0,120.0,2417,0,0,67,0,290000
70.0,1.0,2,744,1.0,70.0,2143,0,0,70,0,150000
63.0,1.0,2,702,1.0,63.0,2206,0,0,69,0,139000
65.0,1.0,3,650,1.0,65.0,1938,0,0,68,0,126000
71.0,1.0,3,816,1.0,71.0,2394,0,0,67,0,170000
122.0,2.0,3,1393,2.0,122.0,3115,0,0,67,0,380000
80.0,1.0,3,910,1.0,80.0,2475,0,0,66,0,198000
130.0,2.0,4,1405,2.0,130.0,2962,0,0,71,0,385000
80.0,1.0,3,933,1.0,80.0,2562,0,0,66,0,205000
63.0,1.0,2,979,1.0,63.0,3492,0,0,70,0,220000
80.0,1.0,3,734,1.0,80.0,1844,0,0,69,0,147500
71.0,1.0,3,768,1.0,71.0,2206,0,0,70,0,156600
50.0,1.0,1,744,1.0,50.0,3000,0,0,69,0,150000
71.0,1.0,3,648,1.0,71.0,1769,0,0,68,0,125599
75.0,1.0,3,868,1.0,75.0,2467,0,0,67,0,185000
80.0,1.0,2,751,1.0,80.0,1900,0,0,70,0,152000
70.0,1.0,3,910,1.0,70.0,2829,0,0,68,0,198000
26.0,1.0,0,539,1.0,26.0,3842,0,0,70,0,99900
84.0,1.0,3,1122,1.0,84.0,3214,0,0,67,0,270000
53.0,1.0,2,662,1.0,53.0,2434,0,0,69,0,129000
270.0,2.0,3,1238,2.0,270.0,1167,0,0,71,0,315000
72.0,1.0,3,702,1.0,72.0,1931,0,0,70,0,139000
54.0,1.0,1,851,1.0,54.0,3333,0,0,70,0,180000
55.0,1.0,1,705,1.0,55.0,2545,0,0,70,0,140000
79.0,1.0,4,816,1.0,79.0,2152,0,0,69,0,170000
160.0,2.0,4,1480,2.0,160.0,2612,0,0,67,0,418000
89.0,1.0,3,851,1.0,89.0,2022,0,0,66,0,180000
62.0,1.0,3,650,1.0,62.0,2032,0,0,68,0,126000
73.0,1.0,3,901,1.0,73.0,2671,0,0,70,0,195000
90.0,2.0,3,1108,2.0,90.0,2944,0,0,68,0,265000
81.0,1.0,2,1009,1.0,81.0,2840,0,0,69,0,230000
103.0,1.0,3,868,1.0,103.0,1796,0,0,69,0,185000
64.0,1.0,3,798,1.0,64.0,2578,0,0,68,0,165000
64.0,1.0,2,744,1.0,64.0,2344,0,0,70,0,150000
65.0,1.0,3,737,1.0,65.0,2281,0,0,70,0,148270
62.0,1.0,3,737,1.0,62.0,2391,0,0,70,0,148270
65.0,1.0,2,881,1.0,65.0,2908,0,0,70,0,189000
127.0,2.0,4,1174,2.0,127.0,2283,0,0,69,0,290000
65.0,1.0,2,583,1.0,65.0,1692,0,0,67,0,110000
127.0,2.0,4,1174,2.0,127.0,2283,0,0,69,0,290000
80.0,1.0,2,1061,1.0,80.0,3100,0,0,71,0,248000
78.0,1.0,1,945,1.0,78.0,2679,0,0,66,0,209000
43.0,1.0,2,604,1.0,43.0,2674,0,0,69,0,115000
82.0,1.0,3,805,1.0,82.0,2037,0,0,66,0,167000
37.0,1.0,1,758,1.0,37.0,4162,0,0,70,0,154000
100.0,2.0,3,666,2.0,100.0,1300,0,0,71,0,130000
77.0,1.0,3,740,1.0,77.0,1935,0,0,69,0,149000
40.0,1.0,1,762,1.0,40.0,3875,0,0,70,0,155000
67.0,1.0,2,948,1.0,67.0,3134,0,0,67,0,210000
67.0,1.0,2,762,1.0,67.0,2313,0,0,69,0,155000
96.0,2.0,4,1122,2.0,96.0,2812,0,0,67,0,270000
77.0,1.0,3,904,1.0,77.0,2545,0,0,66,0,196000
74.0,1.0,3,1009,1.0,74.0,3107,0,0,70,0,229900
95.0,1.0,2,913,1.0,95.0,2095,0,0,70,0,199000
59.0,1.0,3,725,1.0,59.0,2458,0,0,67,0,145000
57.0,1.0,2,682,1.0,57.0,2351,0,0,70,0,134000
130.0,2.0,4,1485,2.0,130.0,3231,0,0,67,0,420000
100.0,2.0,3,1200,2.0,100.0,3000,0,0,66,0,300000
117.0,2.0,4,1358,2.0,117.0,3120,0,0,66,0,365000
80.0,1.0,2,1067,1.0,80.0,3125,0,0,66,0,250000
79.0,1.0,3,884,1.0,79.0,2405,0,0,66,0,190000
63.0,1.0,3,682,1.0,63.0,2127,0,0,69,0,134000
93.0,1.0,3,1067,1.0,93.0,2688,0,0,69,0,250000
90.0,1.0,3,948,1.0,90.0,2333,0,0,69,0,210000
81.0,1.0,1,985,1.0,81.0,2741,0,0,71,0,222000
46.0,1.0,2,621,1.0,46.0,2587,0,0,70,0,119000
75.0,1.0,2,868,1.0,75.0,2467,0,1,67,1,185000
100.0,1.0,4,1368,1.0,100.0,3690,0,0,70,0,369000
46.0,1.0,1,851,1.0,46.0,3913,0,0,68,0,180000
75.0,1.0,2,762,1.0,75.0,2067,0,0,67,0,155000
74.0,1.0,3,979,1.0,74.0,2973,0,0,70,0,220000
78.0,1.0,2,861,1.0,78.0,2346,0,0,70,0,183000
64.0,1.0,2,646,1.0,64.0,1953,0,0,70,0,125000
78.0,1.0,2,758,1.0,78.0,1974,0,0,70,0,154000
80.0,1.0,2,1108,1.0,80.0,3312,0,0,68,0,265000
79.0,2.0,3,762,2.0,79.0,1962,0,0,67,0,155000
127.0,1.0,2,1122,1.0,127.0,2126,0,1,71,1,270000
123.0,2.0,2,1382,2.0,123.0,3049,0,0,70,0,375000
63.0,1.0,2,979,1.0,63.0,3492,0,0,70,0,220000
71.0,1.0,3,539,1.0,71.0,1408,0,0,66,0,100000
60.0,1.0,2,705,1.0,60.0,2332,0,0,66,0,139900
51.0,1.0,1,736,1.0,51.0,2902,0,0,70,0,148000
50.0,1.0,1,736,1.0,50.0,2960,0,0,70,0,148000
59.0,1.0,1,777,1.0,59.0,2695,0,0,70,0,159000
42.0,1.0,1,658,1.0,42.0,3048,0,0,70,0,128000
62.0,1.0,3,737,1.0,62.0,2391,0,0,70,0,148270
78.0,1.0,3,948,1.0,78.0,2692,0,0,70,0,210000
70.0,1.0,3,587,1.0,70.0,1586,0,0,70,0,111000
85.0,1.0,3,621,1.0,85.0,1400,0,0,66,0,119000
